VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
58, 58, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  1.01139, -0.22563,  0.69905
59, 59, -0.2368,  1.24157, -0.14754,  0.12609,  0.03274,  1.01139, -0.22563,  0.69905
60, 60, -0.26078,  1.26753, -0.16878,  0.1496,  0.03891,  0.80358,  0.31803,  0.90312
61, 61, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.80358,  0.31803,  0.90312
62, 62, -0.25221,  1.30474, -0.1895,  0.16501,  0.06222,  0.80358,  0.31803,  0.90312
63, 63, -0.21802,  1.36599, -0.21119,  0.18152,  0.10449,  0.75488,  0.039,  0.99556
64, 64, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.75488,  0.039,  0.99556
65, 65, -0.15963,  1.36958, -0.2556,  0.16066,  0.14619,  0.75488,  0.039,  0.99556
66, 66, -0.15963,  1.36958, -0.2556,  0.16066,  0.14619,  0.83313,  0.02715,  0.93148
67, 67, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.83313,  0.02715,  0.93148
68, 68, -0.13096,  1.3342, -0.28021,  0.13089,  0.15758,  0.83313,  0.02715,  0.93148
69, 69, -0.13096,  1.3342, -0.28021,  0.13089,  0.15758,  0.07286,  0.45679,  1.16126
70, 70, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.07286,  0.45679,  1.16126
71, 71, -0.09293,  1.32909, -0.28059,  0.11255,  0.17196,  0.07286,  0.45679,  1.16126
72, 72, -0.09293,  1.32909, -0.28059,  0.11255,  0.17196,  0.6245, -0.09744,  1.07843
73, 73, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.6245, -0.09744,  1.07843
74, 74, -0.09389,  1.28804, -0.28374,  0.09302,  0.15922,  0.6245, -0.09744,  1.07843
75, 75, -0.07644,  1.22694, -0.25645,  0.05633,  0.13449,  0.23698,  0.33787,  1.17991
76, 76, -0.16855,  1.24837, -0.24409,  0.10472,  0.09849,  0.23698,  0.33787,  1.17991
77, 77, -0.10907,  1.20369, -0.24324,  0.05806,  0.10841,  0.23698,  0.33787,  1.17991
78, 78, -0.10907,  1.20369, -0.24324,  0.94382,  0.62747,  0.73594, -0.98161, -0.23943
79, 79, -0.11025,  1.18415, -0.20139,  0.97586,  0.65124,  0.56391, -1.08975, -0.23865
