VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD3.x, TEXCOORD3.y
202, 4762, -21.57085,  40.57375,  102.8786,  0.93404,  0.6023, -3.53227E-08, -0.00909, -0.99996,  0.9388,  0.06195
203, 4754, -21.55834,  40.80767,  102.87646,  0.93744,  0.6023,  1.41742E-07, -0.00912, -0.99996,  0.93981,  0.06195
204, 4754, -21.55834,  40.80767,  102.87646,  0.93744,  0.6023,  1.41742E-07, -0.00912, -0.99996,  0.93981,  0.06195
205, 4755, -21.30517,  40.80097,  102.87653,  0.93734,  0.60648,  7.03128E-08, -0.00912, -0.99996,  0.93978,  0.06318
206, 4761, -21.31731,  40.57374,  102.8786,  0.93404,  0.60648, -3.12286E-06, -0.00909, -0.99996,  0.9388,  0.06318
207, 4759, -21.61407,  39.81835,  102.88544,  0.9241,  0.6023, -0.00003, -0.00908, -0.99996,  0.93586,  0.06195
208, 4762, -21.57085,  40.57375,  102.8786,  0.93404,  0.6023, -3.53227E-08, -0.00909, -0.99996,  0.9388,  0.06195
209, 4761, -21.31731,  40.57374,  102.8786,  0.93404,  0.60648, -3.12286E-06, -0.00909, -0.99996,  0.9388,  0.06318
210, 4753, -21.43725,  43.07391,  102.85583,  0.97034,  0.6023,  2.53581E-07, -0.0091, -0.99996,  0.94953,  0.06195
211, 4756, -21.18377,  43.07391,  102.85583,  0.97034,  0.60648,  2.38181E-07, -0.0091, -0.99996,  0.94953,  0.06318
212, 4755, -21.30517,  40.80097,  102.87653,  0.93734,  0.60648,  7.03128E-08, -0.00912, -0.99996,  0.93978,  0.06318
213, 4755, -21.30517,  40.80097,  102.87653,  0.93734,  0.60648,  7.03128E-08, -0.00912, -0.99996,  0.93978,  0.06318
214, 4754, -21.55834,  40.80767,  102.87646,  0.93744,  0.6023,  1.41742E-07, -0.00912, -0.99996,  0.93981,  0.06195
215, 4753, -21.43725,  43.07391,  102.85583,  0.97034,  0.6023,  2.53581E-07, -0.0091, -0.99996,  0.94953,  0.06195
216, 4769, -21.62823,  39.57085,  102.8877,  0.92084,  0.6023, -7.18338E-06, -0.00934, -0.99996,  0.9349,  0.06195
217, 4772, -21.37469,  39.57085,  102.8877,  0.92084,  0.60648,  2.38184E-07, -0.00933, -0.99996,  0.9349,  0.06318
218, 4771, -21.43633,  38.53242,  102.89758,  0.90794,  0.60648,  2.38178E-07, -0.00892, -0.99996,  0.93109,  0.06318
219, 4771, -21.43633,  38.53242,  102.89758,  0.90794,  0.60648,  2.38178E-07, -0.00892, -0.99996,  0.93109,  0.06318
220, 4770, -21.68987,  38.53242,  102.89758,  0.90794,  0.6023,  2.00956E-07, -0.00887, -0.99996,  0.93109,  0.06195
221, 4769, -21.62823,  39.57085,  102.8877,  0.92084,  0.6023, -7.18338E-06, -0.00934, -0.99996,  0.9349,  0.06195
222, 4770, -21.68987,  38.53242,  102.89758,  0.90794,  0.6023,  2.00956E-07, -0.00887, -0.99996,  0.93109,  0.06195
223, 4771, -21.43633,  38.53242,  102.89758,  0.90794,  0.60648,  2.38178E-07, -0.00892, -0.99996,  0.93109,  0.06318
224, 4752, -21.44842,  38.33299,  102.89923,  0.90554,  0.60648,  1.44098E-07, -0.00873, -0.99996,  0.93037,  0.06318
225, 4752, -21.44842,  38.33299,  102.89923,  0.90554,  0.60648,  1.44098E-07, -0.00873, -0.99996,  0.93037,  0.06318
226, 4749, -21.70196,  38.333,  102.89923,  0.90554,  0.6023,  1.19514E-07, -0.00877, -0.99996,  0.93037,  0.06195
227, 4770, -21.68987,  38.53242,  102.89758,  0.90794,  0.6023,  2.00956E-07, -0.00887, -0.99996,  0.93109,  0.06195
228, 4749, -21.70196,  38.333,  102.89923,  0.90554,  0.6023,  1.19514E-07, -0.00877, -0.99996,  0.93037,  0.06195
229, 4752, -21.44842,  38.33299,  102.89923,  0.90554,  0.60648,  1.44098E-07, -0.00873, -0.99996,  0.93037,  0.06318
230, 4751, -21.60943,  35.8019,  102.92261,  0.87687,  0.60648,  4.90565E-07, -0.00924, -0.99996,  0.9219,  0.06318
231, 4751, -21.60943,  35.8019,  102.92261,  0.87687,  0.60648,  4.90565E-07, -0.00924, -0.99996,  0.9219,  0.06318
232, 4750, -21.86297,  35.8019,  102.92261,  0.87687,  0.6023,  5.16087E-07, -0.00924, -0.99996,  0.9219,  0.06195
233, 4749, -21.70196,  38.333,  102.89923,  0.90554,  0.6023,  1.19514E-07, -0.00877, -0.99996,  0.93037,  0.06195
234, 5412,  20.42805,  23.06464,  103.87013,  0.95449,  0.58012,  1.38097E-06,  1.00, -0.00089,  0.57457,  0.14792
235, 5415,  20.42805,  22.91499,  104.11116,  0.95226,  0.58012, -0.0022,  0.4864,  0.87373,  0.57329,  0.14792
236, 5414,  22.22614,  22.915,  104.11568,  0.95226,  0.5904, -0.0022,  0.48575,  0.8741,  0.57329,  0.14203
237, 5416,  22.22614,  22.61573,  104.11568,  0.95013,  0.5904, -0.0022, -0.48574,  0.8741,  0.57207,  0.14203
238, 5414,  22.22614,  22.915,  104.11568,  0.95226,  0.5904, -0.0022,  0.48575,  0.8741,  0.57329,  0.14203
239, 5415,  20.42805,  22.91499,  104.11116,  0.95226,  0.58012, -0.0022,  0.4864,  0.87373,  0.57329,  0.14792
240, 5415,  20.42805,  22.91499,  104.11116,  0.95226,  0.58012, -0.0022,  0.4864,  0.87373,  0.57329,  0.14792
241, 5417,  20.42805,  22.61573,  104.11116,  0.95013,  0.58012, -0.00219, -0.4864,  0.87373,  0.57207,  0.14792
242, 5416,  22.22614,  22.61573,  104.11568,  0.95013,  0.5904, -0.0022, -0.48574,  0.8741,  0.57207,  0.14203
243, 5425,  20.42805,  22.915,  103.62917,  0.95226,  0.58012,  0.00218,  0.48571, -0.87412,  0.57584,  0.14792
244, 5412,  20.42805,  23.06464,  103.87013,  0.95449,  0.58012,  1.38097E-06,  1.00, -0.00089,  0.57457,  0.14792
245, 5413,  22.22614,  23.06464,  103.87465,  0.95449,  0.5904, -0.00001,  1.00,  0.00083,  0.57457,  0.14203
246, 5414,  22.22614,  22.915,  104.11568,  0.95226,  0.5904, -0.0022,  0.48575,  0.8741,  0.57329,  0.14203
247, 5413,  22.22614,  23.06464,  103.87465,  0.95449,  0.5904, -0.00001,  1.00,  0.00083,  0.57457,  0.14203
248, 5412,  20.42805,  23.06464,  103.87013,  0.95449,  0.58012,  1.38097E-06,  1.00, -0.00089,  0.57457,  0.14792
249, 5423,  20.42805,  22.61573,  103.62917,  0.95013,  0.58012,  0.00217, -0.4857, -0.87412,  0.57707,  0.14792
250, 5425,  20.42805,  22.915,  103.62917,  0.95226,  0.58012,  0.00218,  0.48571, -0.87412,  0.57584,  0.14792
251, 5424,  22.22614,  22.91499,  103.63362,  0.95226,  0.5904,  0.00217,  0.4864, -0.87373,  0.57584,  0.14203
252, 5413,  22.22614,  23.06464,  103.87465,  0.95449,  0.5904, -0.00001,  1.00,  0.00083,  0.57457,  0.14203
253, 5424,  22.22614,  22.91499,  103.63362,  0.95226,  0.5904,  0.00217,  0.4864, -0.87373,  0.57584,  0.14203
254, 5425,  20.42805,  22.915,  103.62917,  0.95226,  0.58012,  0.00218,  0.48571, -0.87412,  0.57584,  0.14792
255, 5420,  20.42805,  22.46609,  103.87013,  0.9479,  0.58012, -7.24056E-06, -1.00, -0.00089,  0.57834,  0.14792
256, 5423,  20.42805,  22.61573,  103.62917,  0.95013,  0.58012,  0.00217, -0.4857, -0.87412,  0.57707,  0.14792
257, 5422,  22.22614,  22.61573,  103.63362,  0.95013,  0.5904,  0.00217, -0.48639, -0.87374,  0.57707,  0.14203
258, 5424,  22.22614,  22.91499,  103.63362,  0.95226,  0.5904,  0.00217,  0.4864, -0.87373,  0.57584,  0.14203
259, 5422,  22.22614,  22.61573,  103.63362,  0.95013,  0.5904,  0.00217, -0.48639, -0.87374,  0.57707,  0.14203
260, 5423,  20.42805,  22.61573,  103.62917,  0.95013,  0.58012,  0.00217, -0.4857, -0.87412,  0.57707,  0.14792
261, 5422,  22.22614,  22.61573,  103.63362,  0.95013,  0.5904,  0.00217, -0.48639, -0.87374,  0.57707,  0.14203
262, 5421,  22.22614,  22.46609,  103.87465,  0.9479,  0.5904, -2.10347E-06, -1.00,  0.00084,  0.57834,  0.14203
263, 5420,  20.42805,  22.46609,  103.87013,  0.9479,  0.58012, -7.24056E-06, -1.00, -0.00089,  0.57834,  0.14792
264, 5417,  20.42805,  22.61573,  104.11116,  0.95013,  0.58012, -0.00219, -0.4864,  0.87373,  0.57207,  0.14792
265, 5419,  20.42805,  22.46609,  103.87013,  0.9479,  0.58012, -7.24056E-06, -1.00, -0.00089,  0.57079,  0.14792
266, 5418,  22.22614,  22.46609,  103.87465,  0.9479,  0.5904, -2.10347E-06, -1.00,  0.00084,  0.57079,  0.14203
267, 5418,  22.22614,  22.46609,  103.87465,  0.9479,  0.5904, -2.10347E-06, -1.00,  0.00084,  0.57079,  0.14203
268, 5416,  22.22614,  22.61573,  104.11568,  0.95013,  0.5904, -0.0022, -0.48574,  0.8741,  0.57207,  0.14203
269, 5417,  20.42805,  22.61573,  104.11116,  0.95013,  0.58012, -0.00219, -0.4864,  0.87373,  0.57207,  0.14792
270, 5358, -20.42803,  22.91499,  104.11115,  0.95226,  0.58012,  0.0022,  0.4864,  0.87373,  0.57482,  0.11804
271, 5359, -22.22613,  22.915,  104.11566,  0.95226,  0.5904,  0.0022,  0.48575,  0.8741,  0.57482,  0.11215
272, 5362, -22.22613,  22.61573,  104.11566,  0.95013,  0.5904,  0.0022, -0.48574,  0.8741,  0.57604,  0.11215
273, 5361, -20.42803,  22.61573,  104.11115,  0.95013,  0.58012,  0.00219, -0.4864,  0.87373,  0.57604,  0.11804
274, 5362, -22.22613,  22.61573,  104.11566,  0.95013,  0.5904,  0.0022, -0.48574,  0.8741,  0.57604,  0.11215
275, 5364, -22.22613,  22.46609,  103.87463,  0.9479,  0.5904,  2.13402E-06, -1.00,  0.00084,  0.57732,  0.11215
276, 5362, -22.22613,  22.61573,  104.11566,  0.95013,  0.5904,  0.0022, -0.48574,  0.8741,  0.57604,  0.11215
277, 5361, -20.42803,  22.61573,  104.11115,  0.95013,  0.58012,  0.00219, -0.4864,  0.87373,  0.57604,  0.11804
278, 5358, -20.42803,  22.91499,  104.11115,  0.95226,  0.58012,  0.0022,  0.4864,  0.87373,  0.57482,  0.11804
279, 5359, -22.22613,  22.915,  104.11566,  0.95226,  0.5904,  0.0022,  0.48575,  0.8741,  0.57482,  0.11215
280, 5358, -20.42803,  22.91499,  104.11115,  0.95226,  0.58012,  0.0022,  0.4864,  0.87373,  0.57482,  0.11804
281, 5357, -20.42803,  23.06464,  103.87012,  0.95449,  0.58012, -1.41150E-06,  1.00, -0.00089,  0.57354,  0.11804
282, 5357, -20.42803,  23.06464,  103.87012,  0.95449,  0.58012, -1.41150E-06,  1.00, -0.00089,  0.57354,  0.11804
283, 5360, -22.22613,  23.06464,  103.87463,  0.95449,  0.5904,  0.00001,  1.00,  0.00083,  0.57354,  0.11215
284, 5359, -22.22613,  22.915,  104.11566,  0.95226,  0.5904,  0.0022,  0.48575,  0.8741,  0.57482,  0.11215
285, 5360, -22.22613,  23.06464,  103.87463,  0.95449,  0.5904,  0.00001,  1.00,  0.00083,  0.57354,  0.11215
286, 5357, -20.42803,  23.06464,  103.87012,  0.95449,  0.58012, -1.41150E-06,  1.00, -0.00089,  0.57354,  0.11804
287, 5369, -20.42803,  22.915,  103.62915,  0.95226,  0.58012, -0.00218,  0.48571, -0.87412,  0.57227,  0.11804
288, 5369, -20.42803,  22.915,  103.62915,  0.95226,  0.58012, -0.00218,  0.48571, -0.87412,  0.57227,  0.11804
289, 5370, -22.22613,  22.91499,  103.63361,  0.95226,  0.5904, -0.00217,  0.4864, -0.87373,  0.57227,  0.11215
290, 5360, -22.22613,  23.06464,  103.87463,  0.95449,  0.5904,  0.00001,  1.00,  0.00083,  0.57354,  0.11215
291, 5370, -22.22613,  22.91499,  103.63361,  0.95226,  0.5904, -0.00217,  0.4864, -0.87373,  0.57227,  0.11215
292, 5369, -20.42803,  22.915,  103.62915,  0.95226,  0.58012, -0.00218,  0.48571, -0.87412,  0.57227,  0.11804
293, 5366, -20.42803,  22.61573,  103.62915,  0.95013,  0.58012, -0.00217, -0.4857, -0.87412,  0.57104,  0.11804
294, 5366, -20.42803,  22.61573,  103.62915,  0.95013,  0.58012, -0.00217, -0.4857, -0.87412,  0.57104,  0.11804
295, 5367, -22.22613,  22.61573,  103.63361,  0.95013,  0.5904, -0.00217, -0.48639, -0.87374,  0.57104,  0.11215
296, 5370, -22.22613,  22.91499,  103.63361,  0.95226,  0.5904, -0.00217,  0.4864, -0.87373,  0.57227,  0.11215
297, 5367, -22.22613,  22.61573,  103.63361,  0.95013,  0.5904, -0.00217, -0.48639, -0.87374,  0.57104,  0.11215
298, 5366, -20.42803,  22.61573,  103.62915,  0.95013,  0.58012, -0.00217, -0.4857, -0.87412,  0.57104,  0.11804
299, 5365, -20.42803,  22.46609,  103.87012,  0.9479,  0.58012,  7.27198E-06, -1.00, -0.00089,  0.56977,  0.11804
300, 5365, -20.42803,  22.46609,  103.87012,  0.9479,  0.58012,  7.27198E-06, -1.00, -0.00089,  0.56977,  0.11804
301, 5368, -22.22613,  22.46609,  103.87463,  0.9479,  0.5904,  2.13402E-06, -1.00,  0.00084,  0.56977,  0.11215
302, 5367, -22.22613,  22.61573,  103.63361,  0.95013,  0.5904, -0.00217, -0.48639, -0.87374,  0.57104,  0.11215
303, 5364, -22.22613,  22.46609,  103.87463,  0.9479,  0.5904,  2.13402E-06, -1.00,  0.00084,  0.57732,  0.11215
304, 5363, -20.42803,  22.46609,  103.87012,  0.9479,  0.58012,  7.27198E-06, -1.00, -0.00089,  0.57732,  0.11804
305, 5361, -20.42803,  22.61573,  104.11115,  0.95013,  0.58012,  0.00219, -0.4864,  0.87373,  0.57604,  0.11804
306, 1695, -21.74651,  30.53006, -101.0502,  0.9479,  0.58012, -0.00002, -1.00,  0.00085,  0.7597,  0.07724
307, 1698, -21.74651,  30.65925, -100.80923,  0.95013,  0.58012, -0.00244, -0.51314,  0.8583,  0.7597,  0.07609
308, 1697, -23.33233,  30.65925, -100.81375,  0.95013,  0.5904, -0.00242, -0.51392,  0.85784,  0.76503,  0.07609
309, 1699, -23.33233,  30.91763, -100.81375,  0.95226,  0.5904, -0.00244,  0.51391,  0.85784,  0.76503,  0.07498
310, 1697, -23.33233,  30.65925, -100.81375,  0.95013,  0.5904, -0.00242, -0.51392,  0.85784,  0.76503,  0.07609
311, 1698, -21.74651,  30.65925, -100.80923,  0.95013,  0.58012, -0.00244, -0.51314,  0.8583,  0.7597,  0.07609
312, 1698, -21.74651,  30.65925, -100.80923,  0.95013,  0.58012, -0.00244, -0.51314,  0.8583,  0.7597,  0.07609
313, 1700, -21.74651,  30.91763, -100.80923,  0.95226,  0.58012, -0.00243,  0.51313,  0.85831,  0.7597,  0.07498
314, 1699, -23.33233,  30.91763, -100.81375,  0.95226,  0.5904, -0.00244,  0.51391,  0.85784,  0.76503,  0.07498
315, 1697, -23.33233,  30.65925, -100.81375,  0.95013,  0.5904, -0.00242, -0.51392,  0.85784,  0.76503,  0.07609
316, 1696, -23.33239,  30.53006, -101.0546,  0.9479,  0.5904,  0.00002, -1.00, -0.00067,  0.76503,  0.07724
317, 1695, -21.74651,  30.53006, -101.0502,  0.9479,  0.58012, -0.00002, -1.00,  0.00085,  0.7597,  0.07724
318, 1700, -21.74651,  30.91763, -100.80923,  0.95226,  0.58012, -0.00243,  0.51313,  0.85831,  0.7597,  0.07498
319, 1702, -21.74651,  31.04683, -101.0502,  0.95449,  0.58012,  0.00002,  1.00,  0.00084,  0.7597,  0.07383
320, 1701, -23.33239,  31.04682, -101.0546,  0.95449,  0.5904, -0.00002,  1.00, -0.00067,  0.76503,  0.07383
321, 1701, -23.33239,  31.04682, -101.0546,  0.95449,  0.5904, -0.00002,  1.00, -0.00067,  0.76503,  0.07383
322, 1699, -23.33233,  30.91763, -100.81375,  0.95226,  0.5904, -0.00244,  0.51391,  0.85784,  0.76503,  0.07498
323, 1700, -21.74651,  30.91763, -100.80923,  0.95226,  0.58012, -0.00243,  0.51313,  0.85831,  0.7597,  0.07498
324, 8833,  19.01698,  10.25427, -97.84824,  0.95401,  0.43564,  0.00002,  0.09581,  0.9954,  0.59887,  0.09783
325, 8836,  19.40144,  10.25427, -97.84824,  0.94857,  0.43564, -2.38438E-07,  0.09581,  0.9954,  0.59887,  0.09964
326, 8835,  19.13203,  13.38177, -98.14926,  0.94857,  0.47746,  0.00029,  0.0958,  0.9954,  0.58497,  0.09964
327, 8835,  19.13203,  13.38177, -98.14926,  0.94857,  0.47746,  0.00029,  0.0958,  0.9954,  0.58497,  0.09964
328, 8834,  18.74757,  13.38177, -98.14914,  0.95401,  0.47746,  0.00032,  0.0958,  0.9954,  0.58497,  0.09783
329, 8833,  19.01698,  10.25427, -97.84824,  0.95401,  0.43564,  0.00002,  0.09581,  0.9954,  0.59887,  0.09783
330, 10435, -19.00576,  10.25427, -97.84824,  0.95401,  0.43564, -0.00002,  0.09581,  0.9954,  0.68359,  0.16044
331, 10438, -18.73635,  13.38177, -98.14914,  0.95401,  0.47746, -0.00032,  0.0958,  0.9954,  0.66969,  0.16044
332, 10437, -19.12081,  13.38177, -98.14926,  0.94857,  0.47746, -0.00029,  0.0958,  0.9954,  0.66969,  0.16225
333, 10437, -19.12081,  13.38177, -98.14926,  0.94857,  0.47746, -0.00029,  0.0958,  0.9954,  0.66969,  0.16225
334, 10436, -19.39022,  10.25427, -97.84824,  0.94857,  0.43564, -2.38438E-07,  0.09581,  0.9954,  0.68359,  0.16225
335, 10435, -19.00576,  10.25427, -97.84824,  0.95401,  0.43564, -0.00002,  0.09581,  0.9954,  0.68359,  0.16044
336, 5253,  21.6807,  38.39534,  105.59297,  0.90554,  0.56986,  0.16581,  0.08625, -0.98238,  0.22129,  0.00949
337, 5256,  21.84403,  36.25158,  105.43233,  0.88072,  0.56986,  0.16582,  0.08625, -0.98238,  0.21396,  0.00949
338, 5255,  21.59,  36.29016,  105.39284,  0.88418,  0.57437,  0.16582,  0.08625, -0.98238,  0.21498,  0.01083
339, 5255,  21.59,  36.29016,  105.39284,  0.88418,  0.57437,  0.16582,  0.08625, -0.98238,  0.21498,  0.01083
340, 5254,  21.43278,  38.35405,  105.5475,  0.9022,  0.57437,  0.16581,  0.08625, -0.98238,  0.22031,  0.01083
341, 5253,  21.6807,  38.39534,  105.59297,  0.90554,  0.56986,  0.16581,  0.08625, -0.98238,  0.22129,  0.00949
342, 4817, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.16581,  0.08625, -0.98238,  0.93037,  0.05236
343, 4820, -21.42547,  38.35405,  105.54749,  0.9022,  0.57437, -0.16581,  0.08625, -0.98238,  0.92939,  0.05369
344, 4819, -21.5827,  36.29016,  105.39282,  0.88418,  0.57437, -0.16582,  0.08625, -0.98238,  0.92406,  0.05369
345, 4819, -21.5827,  36.29016,  105.39282,  0.88418,  0.57437, -0.16582,  0.08625, -0.98238,  0.92406,  0.05369
346, 4818, -21.83672,  36.25158,  105.43231,  0.88072,  0.56986, -0.16582,  0.08625, -0.98238,  0.92304,  0.05236
347, 4817, -21.67339,  38.39534,  105.59296,  0.90554,  0.56986, -0.16581,  0.08625, -0.98238,  0.93037,  0.05236
348, 9407,  17.29694,  7.25719, -99.3046,  0.54688,  0.23001, -0.3829,  0.011,  0.92372,  0.14224,  0.08117
349, 9423,  17.2132,  5.76873, -99.16922,  0.54688,  0.23955, -0.40039,  0.10502,  0.91031,  0.14648,  0.08117
350, 9431,  17.5583,  5.76873, -99.09024,  0.54388,  0.23955,  0.20365,  0.10609,  0.97328,  0.14648,  0.08341
351, 9431,  17.5583,  5.76873, -99.09024,  0.54388,  0.23955,  0.20365,  0.10609,  0.97328,  0.14648,  0.08341
352, 9422,  17.54157,  7.27928, -99.25186,  0.54388,  0.23001,  0.2009,  0.00284,  0.97961,  0.14224,  0.08341
353, 9407,  17.29694,  7.25719, -99.3046,  0.54688,  0.23001, -0.3829,  0.011,  0.92372,  0.14224,  0.08117
354, 9423,  17.2132,  5.76873, -99.16922,  0.54688,  0.23955, -0.40039,  0.10502,  0.91031,  0.14648,  0.08117
355, 9407,  17.29694,  7.25719, -99.3046,  0.54688,  0.23001, -0.3829,  0.011,  0.92372,  0.14224,  0.08117
356, 9408,  17.11787,  7.20879, -99.41989,  0.54934,  0.23001, -0.8945,  0.01434,  0.44685,  0.14224,  0.07919
357, 9406,  17.2132,  9.23295, -99.16922,  0.54688,  0.21518, -0.4004, -0.08066,  0.91278,  0.13565,  0.08117
358, 9407,  17.29694,  7.25719, -99.3046,  0.54688,  0.23001, -0.3829,  0.011,  0.92372,  0.14224,  0.08117
359, 9422,  17.54157,  7.27928, -99.25186,  0.54388,  0.23001,  0.2009,  0.00284,  0.97961,  0.14224,  0.08341
360, 9405,  16.96064,  9.23295, -99.34225,  0.54934,  0.21518, -0.89417, -0.08892,  0.43882,  0.13565,  0.07919
361, 9408,  17.11787,  7.20879, -99.41989,  0.54934,  0.23001, -0.8945,  0.01434,  0.44685,  0.14224,  0.07919
362, 9407,  17.29694,  7.25719, -99.3046,  0.54688,  0.23001, -0.3829,  0.011,  0.92372,  0.14224,  0.08117
363, 9407,  17.29694,  7.25719, -99.3046,  0.54688,  0.23001, -0.3829,  0.011,  0.92372,  0.14224,  0.08117
364, 9406,  17.2132,  9.23295, -99.16922,  0.54688,  0.21518, -0.4004, -0.08066,  0.91278,  0.13565,  0.08117
365, 9405,  16.96064,  9.23295, -99.34225,  0.54934,  0.21518, -0.89417, -0.08892,  0.43882,  0.13565,  0.07919
366, 9408,  17.11787,  7.20879, -99.41989,  0.54934,  0.23001, -0.8945,  0.01434,  0.44685,  0.14224,  0.07919
367, 9424,  16.96064,  5.76873, -99.34225,  0.54934,  0.23955, -0.89275,  0.12694,  0.43231,  0.14648,  0.07919
368, 9423,  17.2132,  5.76873, -99.16922,  0.54688,  0.23955, -0.40039,  0.10502,  0.91031,  0.14648,  0.08117
369, 9422,  17.54157,  7.27928, -99.25186,  0.54388,  0.23001,  0.2009,  0.00284,  0.97961,  0.14224,  0.08341
370, 9421,  17.5583,  9.23295, -99.09024,  0.54388,  0.21518,  0.20252, -0.07904,  0.97608,  0.13565,  0.08341
371, 9406,  17.2132,  9.23295, -99.16922,  0.54688,  0.21518, -0.4004, -0.08066,  0.91278,  0.13565,  0.08117
372, 9422,  17.54157,  7.27928, -99.25186,  0.54388,  0.23001,  0.2009,  0.00284,  0.97961,  0.14224,  0.08341
373, 9431,  17.5583,  5.76873, -99.09024,  0.54388,  0.23955,  0.20365,  0.10609,  0.97328,  0.14648,  0.08341
374, 9430,  17.91059,  5.76873, -99.35416,  0.54071,  0.23955,  0.75035,  0.09648,  0.65396,  0.14648,  0.08606
375, 9430,  17.91059,  5.76873, -99.35416,  0.54071,  0.23955,  0.75035,  0.09648,  0.65396,  0.14648,  0.08606
376, 9420,  17.79133,  7.20544, -99.42789,  0.54071,  0.23001,  0.73465,  0.00938,  0.67838,  0.14224,  0.08606
377, 9422,  17.54157,  7.27928, -99.25186,  0.54388,  0.23001,  0.2009,  0.00284,  0.97961,  0.14224,  0.08341
378, 9421,  17.5583,  9.23295, -99.09024,  0.54388,  0.21518,  0.20252, -0.07904,  0.97608,  0.13565,  0.08341
379, 9422,  17.54157,  7.27928, -99.25186,  0.54388,  0.23001,  0.2009,  0.00284,  0.97961,  0.14224,  0.08341
380, 9420,  17.79133,  7.20544, -99.42789,  0.54071,  0.23001,  0.73465,  0.00938,  0.67838,  0.14224,  0.08606
381, 9420,  17.79133,  7.20544, -99.42789,  0.54071,  0.23001,  0.73465,  0.00938,  0.67838,  0.14224,  0.08606
382, 9419,  17.91059,  9.23295, -99.35416,  0.54071,  0.21518,  0.75072, -0.06473,  0.65744,  0.13565,  0.08606
383, 9421,  17.5583,  9.23295, -99.09024,  0.54388,  0.21518,  0.20252, -0.07904,  0.97608,  0.13565,  0.08341
384, 9420,  17.79133,  7.20544, -99.42789,  0.54071,  0.23001,  0.73465,  0.00938,  0.67838,  0.14224,  0.08606
385, 9430,  17.91059,  5.76873, -99.35416,  0.54071,  0.23955,  0.75035,  0.09648,  0.65396,  0.14648,  0.08606
386, 9429,  18.1197,  5.76873, -99.72873,  0.53827,  0.23955,  0.98402,  0.13654, -0.11425,  0.14648,  0.08877
387, 9429,  18.1197,  5.76873, -99.72873,  0.53827,  0.23955,  0.98402,  0.13654, -0.11425,  0.14648,  0.08877
388, 9418,  17.93964,  7.10068, -99.67728,  0.53827,  0.23001,  0.9938,  0.02866, -0.10739,  0.14224,  0.08877
389, 9420,  17.79133,  7.20544, -99.42789,  0.54071,  0.23001,  0.73465,  0.00938,  0.67838,  0.14224,  0.08606
390, 9419,  17.91059,  9.23295, -99.35416,  0.54071,  0.21518,  0.75072, -0.06473,  0.65744,  0.13565,  0.08606
391, 9420,  17.79133,  7.20544, -99.42789,  0.54071,  0.23001,  0.73465,  0.00938,  0.67838,  0.14224,  0.08606
392, 9418,  17.93964,  7.10068, -99.67728,  0.53827,  0.23001,  0.9938,  0.02866, -0.10739,  0.14224,  0.08877
