VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z
1663, 499, -0.80812,  15.75307, -1.94033,  0.3664,  0.6171, -0.73138, -0.55146, -0.40068
1664, 496, -0.88682,  15.88939, -1.89765,  0.3738,  0.6021, -0.34282, -0.57358, -0.74382
1665, 499, -0.80812,  15.75307, -1.94033,  0.3664,  0.6171, -0.73138, -0.55146, -0.40068
1666, 500, -0.77266,  15.72926, -1.79757,  0.3813,  0.6237, -0.47005, -0.48468, -0.73752
1667, 496, -0.88682,  15.88939, -1.89765,  0.3738,  0.6021, -0.34282, -0.57358, -0.74382
1668, 501, -0.6505,  15.55856, -1.97543,  0.3568,  0.6448, -0.6932, -0.71763, -0.06091
1669, 500, -0.77266,  15.72926, -1.79757,  0.3813,  0.6237, -0.47005, -0.48468, -0.73752
1670, 499, -0.80812,  15.75307, -1.94033,  0.3664,  0.6171, -0.73138, -0.55146, -0.40068
1671, 500, -0.77266,  15.72926, -1.79757,  0.3813,  0.6237, -0.47005, -0.48468, -0.73752
1672, 501, -0.6505,  15.55856, -1.97543,  0.3568,  0.6448, -0.6932, -0.71763, -0.06091
1673, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1674, 501, -0.6505,  15.55856, -1.97543,  0.3568,  0.6448, -0.6932, -0.71763, -0.06091
1675, 503, -0.51188,  15.37585, -2.02637,  0.3711,  0.6307,  0.13735, -0.98932, -0.03949
1676, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1677, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1678, 503, -0.51188,  15.37585, -2.02637,  0.3711,  0.6307,  0.13735, -0.98932, -0.03949
1679, 504, -0.43126,  15.57988, -2.02858,  0.3503,  0.6245,  0.97853, -0.10309, -0.17665
1680, 504, -0.43126,  15.57988, -2.02858,  0.3503,  0.6245,  0.97853, -0.10309, -0.17665
1681, 505, -0.44738,  15.8351, -1.86325,  0.3205,  0.6255,  0.30261, -0.13372, -0.94359
1682, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1683, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1684, 505, -0.44738,  15.8351, -1.86325,  0.3205,  0.6255,  0.30261, -0.13372, -0.94359
1685, 506, -0.39036,  15.57692, -1.89204,  0.3304,  0.6493,  0.0603, -0.1455, -0.98748
1686, 500, -0.77266,  15.72926, -1.79757,  0.3813,  0.6237, -0.47005, -0.48468, -0.73752
1687, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1688, 507, -0.75516,  15.51374, -1.87456,  0.3753,  0.6476, -0.62015, -0.04983, -0.78294
1689, 500, -0.77266,  15.72926, -1.79757,  0.3813,  0.6237, -0.47005, -0.48468, -0.73752
1690, 507, -0.75516,  15.51374, -1.87456,  0.3753,  0.6476, -0.62015, -0.04983, -0.78294
1691, 508, -0.82413,  15.48585, -1.75998,  0.3886,  0.6519, -0.41847, -0.28185, -0.86334
1692, 506, -0.39036,  15.57692, -1.89204,  0.3304,  0.6493,  0.0603, -0.1455, -0.98748
1693, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1694, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1695, 507, -0.75516,  15.51374, -1.87456,  0.3753,  0.6476, -0.62015, -0.04983, -0.78294
1696, 502, -0.57328,  15.53413, -1.95583,  0.3543,  0.6444,  0.19092, -0.98118, -0.00256
1697, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1698, 506, -0.39036,  15.57692, -1.89204,  0.3304,  0.6493,  0.0603, -0.1455, -0.98748
1699, 510, -0.42101,  15.37282, -1.7493,  0.3342,  0.6728,  0.17204, -0.62958, -0.75732
1700, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1701, 511, -0.82123,  15.30227, -1.6962,  0.3908,  0.6734, -0.67546, -0.5084, -0.53383
1702, 508, -0.82413,  15.48585, -1.75998,  0.3886,  0.6519, -0.41847, -0.28185, -0.86334
1703, 507, -0.75516,  15.51374, -1.87456,  0.3753,  0.6476, -0.62015, -0.04983, -0.78294
1704, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1705, 512, -0.72591,  15.34177, -1.81533,  0.3743,  0.6676, -0.45343, -0.54223, -0.70718
1706, 507, -0.75516,  15.51374, -1.87456,  0.3753,  0.6476, -0.62015, -0.04983, -0.78294
1707, 512, -0.72591,  15.34177, -1.81533,  0.3743,  0.6676, -0.45343, -0.54223, -0.70718
1708, 511, -0.82123,  15.30227, -1.6962,  0.3908,  0.6734, -0.67546, -0.5084, -0.53383
1709, 507, -0.75516,  15.51374, -1.87456,  0.3753,  0.6476, -0.62015, -0.04983, -0.78294
1710, 511, -0.82123,  15.30227, -1.6962,  0.3908,  0.6734, -0.67546, -0.5084, -0.53383
1711, 513, -0.89596,  15.29947, -1.56673,  0.4061,  0.676,  0.13267, -0.92671, -0.35096
1712, 508, -0.82413,  15.48585, -1.75998,  0.3886,  0.6519, -0.41847, -0.28185, -0.86334
1713, 508, -0.82413,  15.48585, -1.75998,  0.3886,  0.6519, -0.41847, -0.28185, -0.86334
1714, 513, -0.89596,  15.29947, -1.56673,  0.4061,  0.676,  0.13267, -0.92671, -0.35096
1715, 514, -0.92503,  15.28819, -1.65324,  0.4079,  0.6654,  0.3547, -0.71944, -0.59682
1716, 515, -0.99315,  15.18064, -1.48519,  0.4264,  0.6712,  0.34814, -0.78083, -0.51876
1717, 514, -0.92503,  15.28819, -1.65324,  0.4079,  0.6654,  0.3547, -0.71944, -0.59682
1718, 513, -0.89596,  15.29947, -1.56673,  0.4061,  0.676,  0.13267, -0.92671, -0.35096
1719, 516, -0.80283,  15.21359, -1.5952,  0.3918,  0.6889, -0.73159, -0.58173, -0.35548
1720, 511, -0.82123,  15.30227, -1.6962,  0.3908,  0.6734, -0.67546, -0.5084, -0.53383
1721, 512, -0.72591,  15.34177, -1.81533,  0.3743,  0.6676, -0.45343, -0.54223, -0.70718
1722, 516, -0.80283,  15.21359, -1.5952,  0.3918,  0.6889, -0.73159, -0.58173, -0.35548
1723, 513, -0.89596,  15.29947, -1.56673,  0.4061,  0.676,  0.13267, -0.92671, -0.35096
1724, 511, -0.82123,  15.30227, -1.6962,  0.3908,  0.6734, -0.67546, -0.5084, -0.53383
1725, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1726, 517, -0.67463,  15.24482, -1.72424,  0.3711,  0.6837, -0.27406, -0.63206, -0.72462
1727, 512, -0.72591,  15.34177, -1.81533,  0.3743,  0.6676, -0.45343, -0.54223, -0.70718
1728, 517, -0.67463,  15.24482, -1.72424,  0.3711,  0.6837, -0.27406, -0.63206, -0.72462
1729, 516, -0.80283,  15.21359, -1.5952,  0.3918,  0.6889, -0.73159, -0.58173, -0.35548
1730, 512, -0.72591,  15.34177, -1.81533,  0.3743,  0.6676, -0.45343, -0.54223, -0.70718
1731, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1732, 510, -0.42101,  15.37282, -1.7493,  0.3342,  0.6728,  0.17204, -0.62958, -0.75732
1733, 518, -0.50776,  15.2137, -1.71161,  0.3493,  0.6873,  0.53435, -0.64004, -0.55156
1734, 509, -0.57337,  15.36431, -1.89686,  0.356,  0.6633,  0.10837, -0.51725, -0.84868
1735, 518, -0.50776,  15.2137, -1.71161,  0.3493,  0.6873,  0.53435, -0.64004, -0.55156
1736, 517, -0.67463,  15.24482, -1.72424,  0.3711,  0.6837, -0.27406, -0.63206, -0.72462
1737, 519, -0.53121,  15.15938, -1.56953,  0.3431,  0.7008,  0.7622, -0.64428, -0.0629
1738, 518, -0.50776,  15.2137, -1.71161,  0.3493,  0.6873,  0.53435, -0.64004, -0.55156
1739, 510, -0.42101,  15.37282, -1.7493,  0.3342,  0.6728,  0.17204, -0.62958, -0.75732
1740, 510, -0.42101,  15.37282, -1.7493,  0.3342,  0.6728,  0.17204, -0.62958, -0.75732
1741, 520, -0.48388,  15.22506, -1.55597,  0.3348,  0.6969,  0.08402, -0.89792, -0.43207
1742, 519, -0.53121,  15.15938, -1.56953,  0.3431,  0.7008,  0.7622, -0.64428, -0.0629
1743, 520, -0.48388,  15.22506, -1.55597,  0.3348,  0.6969,  0.08402, -0.89792, -0.43207
